day,direction,virtual_direction,entry_time,entry_price,exit_time,exit_price,pnl,contracts,risk_dollars,outcome,exit_reason,pivot,flem,flem_saved_time,reentry_time,pivot_time,risk,target,stop_time,stop_price,retrace_at_entry,strong_count_recent3,very_strong,pwin_score,mirror_mode
2025-03-12,long,short,2025-03-12 09:51:00-04:00,19689.0,2025-03-12 09:51:30-04:00,19683.0,-564.0,47,493.5,win,target,19694.25,19636.25,2025-03-12 09:50:00-04:00,2025-03-12 09:50:00-04:00,2025-03-12 09:51:00-04:00,5.25,19682.75,,,0.08620689655172414,0,False,0.6799962878227234,True
2025-03-17,long,short,2025-03-17 11:13:00-04:00,19700.0,2025-03-17 11:13:30-04:00,19697.75,-639.0,142,497.0,win,target,19701.75,19654.5,2025-03-17 11:12:00-04:00,2025-03-17 11:12:00-04:00,2025-03-17 11:13:00-04:00,1.75,19697.5,,,0.031746031746031744,1,False,0.8726984620094299,True
2025-03-17,long,short,2025-03-17 11:16:00-04:00,19703.75,2025-03-17 11:16:30-04:00,19697.0,-580.5,43,494.5,win,target,19709.5,19654.5,2025-03-17 11:15:00-04:00,2025-03-17 11:15:00-04:00,2025-03-17 11:16:00-04:00,5.75,19696.75,,,0.1,0,False,0.7691902160644531,True
2025-03-17,long,short,2025-03-17 11:54:00-04:00,19696.75,2025-03-17 11:54:30-04:00,19694.5,-562.5,125,500.0,win,target,19698.75,19673.75,2025-03-17 11:31:00-04:00,2025-03-17 11:31:00-04:00,2025-03-17 11:54:00-04:00,2.0,19694.25,,,0.07,1,False,0.6406431913375854,True
2025-03-19,long,short,2025-03-19 09:54:00-04:00,19600.25,2025-03-19 09:55:00-04:00,19627.25,2160.0,40,500.0,loss,direction_flip,19606.5,19544.25,2025-03-19 09:39:00-04:00,2025-03-19 09:39:00-04:00,2025-03-19 09:54:00-04:00,6.25,19592.75,2025-03-19 09:55:00-04:00,19606.5,0.0963855421686747,0,False,0.6406431913375854,True
2025-03-19,short,long,2025-03-19 10:54:00-04:00,19598.0,2025-03-19 10:54:30-04:00,19600.25,-1125.0,250,500.0,win,target,19597.0,19694.5,2025-03-19 10:53:00-04:00,2025-03-19 10:53:00-04:00,2025-03-19 10:54:00-04:00,1.0,19600.5,,,0.007692307692307693,0,False,0.9509090900421142,True
2025-03-19,short,long,2025-03-19 10:57:00-04:00,19597.25,2025-03-19 11:02:00-04:00,19611.75,-580.0,20,490.0,win,target,19585.0,19694.5,2025-03-19 10:56:00-04:00,2025-03-19 10:56:00-04:00,2025-03-19 10:56:00-04:00,12.25,19612.0,,,0.1095890410958904,0,False,0.7742035150527954,True
2025-03-24,long,short,2025-03-24 09:37:00-04:00,20248.0,2025-03-24 09:38:00-04:00,20266.0,3600.0,100,500.0,loss,direction_flip,20250.5,20228.75,2025-03-24 09:36:00-04:00,2025-03-24 09:36:00-04:00,2025-03-24 09:37:00-04:00,2.5,20245.0,2025-03-24 09:38:00-04:00,20250.5,0.10344827586206896,0,False,0.7328377604484558,True
2025-03-25,short,long,2025-03-25 09:35:00-04:00,20402.75,2025-03-25 09:36:00-04:00,20393.5,925.0,50,500.0,loss,stop,20397.75,20421.5,2025-03-25 09:34:00-04:00,2025-03-25 09:34:00-04:00,2025-03-25 09:34:00-04:00,5.0,20408.75,2025-03-25 09:36:00-04:00,20397.75,0.2,0,False,0.6913599252700806,True
2025-03-25,long,short,2025-03-25 09:46:00-04:00,20397.0,2025-03-25 09:46:30-04:00,20394.25,-550.0,100,500.0,win,target,20399.5,20368.5,2025-03-25 09:45:00-04:00,2025-03-25 09:45:00-04:00,2025-03-25 09:46:00-04:00,2.5,20394.0,,,0.07258064516129033,1,False,0.7103721857070923,True
2025-03-25,long,short,2025-03-25 09:54:00-04:00,20397.0,2025-03-25 09:55:00-04:00,20401.25,1411.0,166,498.0,loss,stop,20398.5,20362.5,2025-03-25 09:53:00-04:00,2025-03-25 09:53:00-04:00,2025-03-25 09:54:00-04:00,1.5,20394.5,2025-03-25 09:55:00-04:00,20398.5,0.034722222222222224,0,False,0.648435401916504,True
