open_date,direction,displacement_category,entry_time,pivot_time,flem_time,current_time,label,retrace,pivot_price,flem_price,pivot_flem_dist,time_since_pivot_sec,body_last,body_sum,body_mean,in_dir_ratio,max_in_dir_run,bars_since_pivot,score,pred_top2
2025-01-16,short,medium,2025-01-16 09:42:59-05:00,2025-01-16 04:40:00-05:00,2025-01-16 04:34:00-05:00,2025-01-16 09:37:30-05:00,0,-5.508196721311475,21333.75,21318.5,15.25,17850.0,10.75,367.75,4.838815789473684,0.5131578947368421,3,76,0.25494589812444324,0
2025-01-16,short,medium,2025-01-16 09:42:59-05:00,2025-01-16 04:40:00-05:00,2025-01-16 04:34:00-05:00,2025-01-16 09:38:00-05:00,0,-6.672131147540983,21333.75,21318.5,15.25,17880.0,19.0,386.75,5.0227272727272725,0.5064935064935064,3,77,0.28812588230724756,0
2025-01-16,short,medium,2025-01-16 09:42:59-05:00,2025-01-16 04:40:00-05:00,2025-01-16 04:34:00-05:00,2025-01-16 09:38:30-05:00,0,-6.459016393442623,21333.75,21318.5,15.25,17910.0,3.75,390.5,5.006410256410256,0.5128205128205128,3,78,0.4314893327996869,0
2025-01-16,short,medium,2025-01-16 09:42:59-05:00,2025-01-16 04:40:00-05:00,2025-01-16 04:34:00-05:00,2025-01-16 09:39:00-05:00,0,-7.475409836065574,21333.75,21318.5,15.25,17940.0,14.75,405.25,5.129746835443038,0.5063291139240507,3,79,0.4564663674137881,0
2025-01-16,short,medium,2025-01-16 09:42:59-05:00,2025-01-16 04:40:00-05:00,2025-01-16 04:34:00-05:00,2025-01-16 09:39:30-05:00,0,-7.39344262295082,21333.75,21318.5,15.25,17970.0,1.25,406.5,5.08125,0.5125,3,80,0.601368153860113,0
2025-01-16,short,medium,2025-01-16 09:42:59-05:00,2025-01-16 04:40:00-05:00,2025-01-16 04:34:00-05:00,2025-01-16 09:40:00-05:00,0,-8.573770491803279,21333.75,21318.5,15.25,18000.0,18.75,425.25,5.25,0.5061728395061729,3,81,0.5954918007092166,0
2025-01-16,short,medium,2025-01-16 09:42:59-05:00,2025-01-16 04:40:00-05:00,2025-01-16 04:34:00-05:00,2025-01-16 09:40:30-05:00,0,-8.508196721311476,21333.75,21318.5,15.25,18030.0,1.0,426.25,5.198170731707317,0.5121951219512195,3,82,0.7423191194930105,0
2025-01-16,short,medium,2025-01-16 09:42:59-05:00,2025-01-16 04:40:00-05:00,2025-01-16 04:34:00-05:00,2025-01-16 09:41:00-05:00,0,-8.475409836065573,21333.75,21318.5,15.25,18060.0,0.5,426.75,5.141566265060241,0.5180722891566265,3,83,0.7985489739867048,0
2025-01-16,short,medium,2025-01-16 09:42:59-05:00,2025-01-16 04:40:00-05:00,2025-01-16 04:34:00-05:00,2025-01-16 09:41:30-05:00,0,-7.377049180327869,21333.75,21318.5,15.25,18090.0,16.75,443.5,5.279761904761905,0.5238095238095238,3,84,0.8022188109983579,0
2025-01-16,short,medium,2025-01-16 09:42:59-05:00,2025-01-16 04:40:00-05:00,2025-01-16 04:34:00-05:00,2025-01-16 09:42:00-05:00,0,-7.131147540983607,21333.75,21318.5,15.25,18120.0,3.5,447.0,5.258823529411765,0.5294117647058824,4,85,0.8921126182115131,1
2025-01-16,short,medium,2025-01-16 09:42:59-05:00,2025-01-16 04:40:00-05:00,2025-01-16 04:34:00-05:00,2025-01-16 09:42:30-05:00,1,-7.049180327868853,21333.75,21318.5,15.25,18150.0,1.75,448.75,5.218023255813954,0.5348837209302325,5,86,0.9299394346472495,1
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:00:00-05:00,0,-9.728813559322036,21400.25,21385.5,14.75,15840.0,2.0,2.0,2.0,0.0,0,1,4.8502862395661346e-11,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:00:30-05:00,0,-10.47457627118644,21400.25,21385.5,14.75,15870.0,11.0,13.0,6.5,0.0,0,2,2.1124643456790663e-10,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:01:00-05:00,0,-10.576271186440678,21400.25,21385.5,14.75,15900.0,1.75,14.75,4.916666666666667,0.0,0,3,2.1783653470043842e-10,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:01:30-05:00,0,-10.508474576271189,21400.25,21385.5,14.75,15930.0,1.25,16.0,4.0,0.25,1,4,3.102081572726814e-10,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:02:00-05:00,0,-10.203389830508474,21400.25,21385.5,14.75,15960.0,4.5,20.5,4.1,0.4,2,5,5.174252087528748e-10,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:02:30-05:00,0,-10.35593220338983,21400.25,21385.5,14.75,15990.0,2.25,22.75,3.7916666666666665,0.3333333333333333,2,6,6.478927726949338e-10,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:03:00-05:00,0,-10.033898305084746,21400.25,21385.5,14.75,16020.0,4.25,27.0,3.857142857142857,0.4285714285714285,2,7,9.322619031482563e-10,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:03:30-05:00,0,-10.101694915254235,21400.25,21385.5,14.75,16050.0,1.0,28.0,3.5,0.375,2,8,1.1876122100608848e-09,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:04:00-05:00,0,-12.305084745762713,21400.25,21385.5,14.75,16080.0,33.0,61.0,6.777777777777778,0.3333333333333333,2,9,2.0842803169012515e-09,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:04:30-05:00,0,-11.932203389830509,21400.25,21385.5,14.75,16110.0,5.25,66.25,6.625,0.4,2,10,5.039672477316281e-09,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:05:00-05:00,0,-11.694915254237287,21400.25,21385.5,14.75,16140.0,3.25,69.5,6.318181818181818,0.4545454545454545,2,11,6.84274349616987e-09,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:05:30-05:00,0,-11.932203389830509,21400.25,21385.5,14.75,16170.0,3.75,73.25,6.104166666666667,0.4166666666666667,2,12,8.47776082266145e-09,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:06:00-05:00,0,-11.779661016949152,21400.25,21385.5,14.75,16200.0,2.5,75.75,5.826923076923077,0.4615384615384615,2,13,1.1365559442973159e-08,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:06:30-05:00,0,-11.610169491525424,21400.25,21385.5,14.75,16230.0,2.5,78.25,5.589285714285714,0.5,2,14,1.4968352316297626e-08,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:07:00-05:00,0,-11.898305084745765,21400.25,21385.5,14.75,16260.0,4.75,83.0,5.533333333333333,0.4666666666666667,2,15,1.8791714761807383e-08,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:07:30-05:00,0,-12.59322033898305,21400.25,21385.5,14.75,16290.0,10.0,93.0,5.8125,0.4375,2,16,2.434929094193276e-08,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:08:00-05:00,0,-12.305084745762713,21400.25,21385.5,14.75,16320.0,4.75,97.75,5.75,0.4705882352941176,2,17,3.739434213123943e-08,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:08:30-05:00,0,-11.779661016949152,21400.25,21385.5,14.75,16350.0,7.75,105.5,5.861111111111111,0.5,2,18,5.091491013923999e-08,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:09:00-05:00,0,-12.440677966101696,21400.25,21385.5,14.75,16380.0,9.75,115.25,6.065789473684211,0.4736842105263157,2,19,6.910194323794099e-08,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:09:30-05:00,0,-12.067796610169491,21400.25,21385.5,14.75,16410.0,6.0,121.25,6.0625,0.5,2,20,1.0418609572763287e-07,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:10:00-05:00,0,-12.694915254237287,21400.25,21385.5,14.75,16440.0,10.25,131.5,6.261904761904762,0.4761904761904761,2,21,1.3503610622818078e-07,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:10:30-05:00,0,-13.0,21400.25,21385.5,14.75,16470.0,5.25,136.75,6.215909090909091,0.4545454545454545,2,22,1.984932751455526e-07,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:11:00-05:00,0,-12.728813559322036,21400.25,21385.5,14.75,16500.0,3.75,140.5,6.108695652173913,0.4782608695652174,2,23,2.7722133392436627e-07,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:11:30-05:00,0,-13.59322033898305,21400.25,21385.5,14.75,16530.0,12.75,153.25,6.385416666666667,0.4583333333333333,2,24,3.328883666916837e-07,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:12:00-05:00,0,-13.576271186440678,21400.25,21385.5,14.75,16560.0,0.5,153.75,6.15,0.48,2,25,5.572696542268998e-07,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:12:30-05:00,0,-14.033898305084746,21400.25,21385.5,14.75,16590.0,7.0,160.75,6.1826923076923075,0.4615384615384615,2,26,6.626679552032496e-07,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:13:00-05:00,0,-13.457627118644067,21400.25,21385.5,14.75,16620.0,8.5,169.25,6.268518518518518,0.4814814814814814,2,27,9.165950285600718e-07,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:13:30-05:00,0,-13.491525423728811,21400.25,21385.5,14.75,16650.0,0.25,169.5,6.053571428571429,0.4642857142857143,2,28,1.3854315901592265e-06,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:14:00-05:00,0,-13.152542372881356,21400.25,21385.5,14.75,16680.0,4.0,173.5,5.982758620689655,0.4827586206896552,2,29,1.7520922725961615e-06,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:14:30-05:00,0,-13.322033898305085,21400.25,21385.5,14.75,16710.0,2.75,176.25,5.875,0.4666666666666667,2,30,2.3624947408261623e-06,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:15:00-05:00,0,-14.33898305084746,21400.25,21385.5,14.75,16740.0,15.0,191.25,6.169354838709677,0.4516129032258064,2,31,2.6662791782318895e-06,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:15:30-05:00,0,-14.169491525423728,21400.25,21385.5,14.75,16770.0,2.75,194.0,6.0625,0.46875,2,32,4.61639387556972e-06,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:16:00-05:00,0,-13.830508474576272,21400.25,21385.5,14.75,16800.0,4.5,198.5,6.015151515151516,0.4848484848484848,2,33,6.109352168710369e-06,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:16:30-05:00,0,-14.28813559322034,21400.25,21385.5,14.75,16830.0,7.0,205.5,6.044117647058823,0.4705882352941176,2,34,7.894934435491228e-06,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:17:00-05:00,0,-14.779661016949152,21400.25,21385.5,14.75,16860.0,7.0,212.5,6.071428571428571,0.4571428571428571,2,35,1.073235127934647e-05,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:17:30-05:00,0,-14.966101694915254,21400.25,21385.5,14.75,16890.0,2.5,215.0,5.972222222222222,0.4444444444444444,2,36,1.554016551065852e-05,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:18:00-05:00,0,-14.64406779661017,21400.25,21385.5,14.75,16920.0,4.75,219.75,5.9391891891891895,0.4594594594594595,2,37,2.0419926834432064e-05,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:18:30-05:00,0,-14.47457627118644,21400.25,21385.5,14.75,16950.0,2.5,222.25,5.848684210526316,0.4736842105263157,2,38,2.8939368006426885e-05,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:19:00-05:00,0,-13.932203389830509,21400.25,21385.5,14.75,16980.0,7.75,230.0,5.897435897435898,0.4871794871794871,3,39,4.142735915608342e-05,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:19:30-05:00,0,-14.101694915254235,21400.25,21385.5,14.75,17010.0,3.25,233.25,5.83125,0.475,3,40,6.054972654231364e-05,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:20:00-05:00,0,-15.0,21400.25,21385.5,14.75,17040.0,13.0,246.25,6.0060975609756095,0.4634146341463415,3,41,6.97992196811116e-05,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:20:30-05:00,0,-14.932203389830509,21400.25,21385.5,14.75,17070.0,1.0,247.25,5.886904761904762,0.4761904761904761,3,42,0.00011961827832235657,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:21:00-05:00,0,-14.830508474576272,21400.25,21385.5,14.75,17100.0,1.75,249.0,5.790697674418604,0.4883720930232558,3,43,0.00015905786872131308,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:21:30-05:00,0,-14.542372881355933,21400.25,21385.5,14.75,17130.0,3.75,252.75,5.744318181818182,0.5,3,44,0.00020896626927524052,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:22:00-05:00,0,-14.508474576271189,21400.25,21385.5,14.75,17160.0,0.75,253.5,5.633333333333334,0.5111111111111111,4,45,0.0003384955434924903,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:22:30-05:00,0,-13.52542372881356,21400.25,21385.5,14.75,17190.0,14.0,267.5,5.815217391304348,0.5217391304347826,5,46,0.0004255546391667155,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:23:00-05:00,0,-12.830508474576272,21400.25,21385.5,14.75,17220.0,10.0,277.5,5.904255319148936,0.5319148936170213,6,47,0.0007410162481541737,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:23:30-05:00,0,-13.542372881355933,21400.25,21385.5,14.75,17250.0,10.25,287.75,5.994791666666667,0.5208333333333334,6,48,0.0010161555279972277,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:24:00-05:00,0,-13.271186440677964,21400.25,21385.5,14.75,17280.0,4.0,291.75,5.954081632653061,0.5306122448979592,6,49,0.001578114906811474,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:24:30-05:00,0,-13.271186440677964,21400.25,21385.5,14.75,17310.0,0.75,292.5,5.85,0.54,6,50,0.0022663803277062676,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:25:00-05:00,0,-13.576271186440678,21400.25,21385.5,14.75,17340.0,4.0,296.5,5.813725490196078,0.5294117647058824,6,51,0.002849849399491858,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:25:30-05:00,0,-14.101694915254235,21400.25,21385.5,14.75,17370.0,6.75,303.25,5.831730769230769,0.5192307692307693,6,52,0.0036584801131427946,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:26:00-05:00,0,-14.66101694915254,21400.25,21385.5,14.75,17400.0,8.0,311.25,5.872641509433962,0.5094339622641509,6,53,0.004864811540026976,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:26:30-05:00,0,-15.28813559322034,21400.25,21385.5,14.75,17430.0,8.75,320.0,5.925925925925926,0.5,6,54,0.006547017570153856,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:27:00-05:00,0,-15.457627118644067,21400.25,21385.5,14.75,17460.0,3.0,323.0,5.872727272727273,0.4909090909090909,6,55,0.009845957760159365,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:27:30-05:00,0,-17.305084745762713,21400.25,21385.5,14.75,17490.0,27.5,350.5,6.258928571428571,0.4821428571428571,6,56,0.00872924446883667,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:28:00-05:00,0,-17.89830508474576,21400.25,21385.5,14.75,17520.0,8.5,359.0,6.298245614035087,0.4736842105263157,6,57,0.01738521684741277,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:28:30-05:00,0,-17.423728813559322,21400.25,21385.5,14.75,17550.0,6.25,365.25,6.297413793103448,0.4827586206896552,6,58,0.02496138549932677,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:29:00-05:00,0,-16.16949152542373,21400.25,21385.5,14.75,17580.0,17.75,383.0,6.491525423728813,0.4915254237288136,6,59,0.028563209767234782,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:29:30-05:00,0,-16.677966101694917,21400.25,21385.5,14.75,17610.0,7.75,390.75,6.5125,0.4833333333333333,6,60,0.04672536711287738,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:30:00-05:00,0,-13.847457627118644,21400.25,21385.5,14.75,17640.0,42.5,433.25,7.102459016393443,0.4918032786885246,6,61,0.03722290708920714,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:30:30-05:00,0,-13.491525423728811,21400.25,21385.5,14.75,17670.0,4.5,437.75,7.060483870967742,0.5,6,62,0.10271101482154192,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:31:00-05:00,0,-11.898305084745765,21400.25,21385.5,14.75,17700.0,22.75,460.5,7.309523809523809,0.5079365079365079,6,63,0.10390688824534686,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:31:30-05:00,0,-12.47457627118644,21400.25,21385.5,14.75,17730.0,8.75,469.25,7.33203125,0.5,6,64,0.17314562383529383,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:32:00-05:00,0,-11.745762711864408,21400.25,21385.5,14.75,17760.0,10.75,480.0,7.384615384615385,0.5076923076923077,6,65,0.21932303919786417,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:32:30-05:00,0,-12.694915254237287,21400.25,21385.5,14.75,17790.0,13.5,493.5,7.477272727272728,0.5,6,66,0.26733011228610193,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:33:00-05:00,0,-11.627118644067796,21400.25,21385.5,14.75,17820.0,15.75,509.25,7.600746268656716,0.5074626865671642,6,67,0.3312763496633524,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:33:30-05:00,0,-11.254237288135592,21400.25,21385.5,14.75,17850.0,6.0,515.25,7.577205882352941,0.5147058823529411,6,68,0.45289623331892853,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:34:00-05:00,0,-10.627118644067796,21400.25,21385.5,14.75,17880.0,9.75,525.0,7.608695652173913,0.5217391304347826,6,69,0.5157512901999498,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:34:30-05:00,0,-10.559322033898304,21400.25,21385.5,14.75,17910.0,1.25,526.25,7.517857142857143,0.5285714285714286,6,70,0.6305574770298972,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:35:00-05:00,0,-11.542372881355933,21400.25,21385.5,14.75,17940.0,14.25,540.5,7.612676056338028,0.5211267605633803,6,71,0.6426481675362758,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:35:30-05:00,0,-12.35593220338983,21400.25,21385.5,14.75,17970.0,12.0,552.5,7.673611111111111,0.5138888888888888,6,72,0.7199337822509158,0
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:36:00-05:00,0,-11.40677966101695,21400.25,21385.5,14.75,18000.0,13.75,566.25,7.756849315068493,0.5205479452054794,6,73,0.7771711093849024,1
2025-01-17,short,low,2025-01-17 09:36:59-05:00,2025-01-17 04:36:00-05:00,2025-01-17 04:34:00-05:00,2025-01-17 09:36:30-05:00,1,-11.33898305084746,21400.25,21385.5,14.75,18030.0,0.5,566.75,7.658783783783784,0.527027027027027,6,74,0.8601042826828132,1
2025-01-20,long,low,2025-01-20 09:35:29-05:00,2025-01-20 04:34:00-05:00,2025-01-20 04:33:00-05:00,2025-01-20 09:00:00-05:00,0,9.266666666666667,21622.75,21630.25,7.5,15960.0,4.25,4.25,4.25,1.0,1,1,6.681244470114942e-10,0
2025-01-20,long,low,2025-01-20 09:35:29-05:00,2025-01-20 04:34:00-05:00,2025-01-20 04:33:00-05:00,2025-01-20 09:00:30-05:00,0,9.533333333333331,21622.75,21630.25,7.5,15990.0,1.75,6.0,3.0,1.0,2,2,7.55132929842323e-10,0
2025-01-20,long,low,2025-01-20 09:35:29-05:00,2025-01-20 04:34:00-05:00,2025-01-20 04:33:00-05:00,2025-01-20 09:01:00-05:00,0,10.3,21622.75,21630.25,7.5,16020.0,6.0,12.0,4.0,1.0,3,3,1.4618551953544746e-09,0
2025-01-20,long,low,2025-01-20 09:35:29-05:00,2025-01-20 04:34:00-05:00,2025-01-20 04:33:00-05:00,2025-01-20 09:01:30-05:00,0,10.2,21622.75,21630.25,7.5,16050.0,1.0,13.0,3.25,0.75,3,4,1.4968431727166163e-09,0
2025-01-20,long,low,2025-01-20 09:35:29-05:00,2025-01-20 04:34:00-05:00,2025-01-20 04:33:00-05:00,2025-01-20 09:02:00-05:00,0,10.4,21622.75,21630.25,7.5,16080.0,1.5,14.5,2.9,0.8,3,5,1.9047939752365956e-09,0
2025-01-20,long,low,2025-01-20 09:35:29-05:00,2025-01-20 04:34:00-05:00,2025-01-20 04:33:00-05:00,2025-01-20 09:02:30-05:00,0,9.166666666666666,21622.75,21630.25,7.5,16110.0,9.5,24.0,4.0,0.6666666666666666,3,6,2.769518485785336e-09,0
2025-01-20,long,low,2025-01-20 09:35:29-05:00,2025-01-20 04:34:00-05:00,2025-01-20 04:33:00-05:00,2025-01-20 09:03:00-05:00,0,9.266666666666667,21622.75,21630.25,7.5,16140.0,0.75,24.75,3.5357142857142856,0.7142857142857143,3,7,4.104493164803928e-09,0
2025-01-20,long,low,2025-01-20 09:35:29-05:00,2025-01-20 04:34:00-05:00,2025-01-20 04:33:00-05:00,2025-01-20 09:03:30-05:00,0,9.9,21622.75,21630.25,7.5,16170.0,4.25,29.0,3.625,0.75,3,8,5.552656149749084e-09,0
