day,direction,virtual_direction,entry_time,entry_price,exit_time,exit_price,pnl,contracts,risk_dollars,outcome,exit_reason,pivot,flem,flem_saved_time,reentry_time,pivot_time,risk,target,stop_time,stop_price,retrace_at_entry,strong_count_recent3,very_strong,pwin_score,mirror_mode
2026-03-11,short,long,2026-03-11 09:48:00-04:00,25056.5,2026-03-11 09:49:00-04:00,25045.75,3569.0,166,498.0,loss,stop,25055.0,25109.25,2026-03-11 09:47:00-04:00,2026-03-11 09:47:00-04:00,2026-03-11 09:47:00-04:00,1.5,25059.0,2026-03-11 09:49:00-04:00,25055.0,0.02304147465437788,0,False,0.8290729761123657,True
2026-03-11,long,short,2026-03-11 10:50:00-04:00,25050.5,2026-03-11 10:53:30-04:00,25042.25,-577.5,35,490.0,win,target,25057.5,24958.5,2026-03-11 10:44:00-04:00,2026-03-11 10:44:00-04:00,2026-03-11 10:49:00-04:00,7.0,25042.0,,,0.06818181818181818,1,False,0.7031692147254944,True
2026-03-11,long,short,2026-03-11 10:59:00-04:00,25070.25,2026-03-11 11:00:00-04:00,25058.5,-587.5,25,500.0,win,target,25080.25,24958.5,2026-03-11 10:57:00-04:00,2026-03-11 10:57:00-04:00,2026-03-11 10:59:00-04:00,10.0,25058.25,,,0.08008213552361396,0,False,0.8239966034889221,True
2026-03-12,short,long,2026-03-12 09:38:00-04:00,24806.75,2026-03-12 09:38:30-04:00,24818.5,-587.5,25,500.0,win,target,24796.75,24830.25,2026-03-12 09:37:00-04:00,2026-03-12 09:37:00-04:00,2026-03-12 09:37:00-04:00,10.0,24818.75,,,0.291044776119403,0,False,0.6710864663124084,True
2026-03-12,short,long,2026-03-12 09:44:00-04:00,24769.5,2026-03-12 09:45:00-04:00,24765.25,603.5,71,497.0,loss,direction_flip,24766.0,24831.5,2026-03-12 09:41:00-04:00,2026-03-12 09:41:00-04:00,2026-03-12 09:44:00-04:00,3.5,24773.75,2026-03-12 09:45:00-04:00,24766.0,0.04961832061068702,0,False,0.9073426604270936,True
2026-03-13,short,long,2026-03-13 10:10:00-04:00,24686.0,2026-03-13 10:11:00-04:00,24668.75,1069.5,31,496.0,loss,stop,24678.0,24805.0,2026-03-13 10:09:00-04:00,2026-03-13 10:09:00-04:00,2026-03-13 10:10:00-04:00,8.0,24695.5,2026-03-13 10:11:00-04:00,24678.0,0.0610236220472441,0,False,0.6932256102561951,True
2026-03-13,short,long,2026-03-13 10:15:00-04:00,24667.0,2026-03-13 10:15:30-04:00,24671.25,-561.0,66,495.0,win,target,24663.25,24805.0,2026-03-13 10:14:00-04:00,2026-03-13 10:14:00-04:00,2026-03-13 10:14:00-04:00,3.75,24671.5,,,0.024691358024691357,0,False,0.770829176902771,True
2026-03-16,short,long,2026-03-16 09:45:00-04:00,24671.75,2026-03-16 09:45:30-04:00,24685.25,-567.0,21,483.0,win,target,24660.25,24717.0,2026-03-16 09:44:00-04:00,2026-03-16 09:44:00-04:00,2026-03-16 09:44:00-04:00,11.5,24685.5,,,0.19823788546255505,0,False,0.7229536414146424,True
2026-03-16,short,long,2026-03-16 10:45:00-04:00,24644.75,2026-03-16 10:45:30-04:00,24657.75,-572.0,22,484.0,win,target,24633.75,24765.75,2026-03-16 10:35:00-04:00,2026-03-16 10:35:00-04:00,2026-03-16 10:43:00-04:00,11.0,24658.0,,,0.08143939393939394,0,False,0.8352930426597596,True
2026-03-17,short,long,2026-03-17 11:34:00-04:00,24784.0,2026-03-17 11:34:30-04:00,24790.25,-562.5,45,495.0,win,target,24778.5,24896.75,2026-03-17 10:18:00-04:00,2026-03-17 10:18:00-04:00,2026-03-17 10:18:00-04:00,5.5,24790.5,,,0.04439746300211417,0,False,0.661864411830902,True
